Wavelength,0,30,60,100
714.0,0.08926,0.06236,0.09636,0.07396
715.0,0.0889,0.06192,0.09603,0.07376
716.0,0.08919,0.06202,0.09551,0.07313
717.0,0.0889,0.06152,0.09538,0.07273
718.0,0.08821,0.0612,0.09537,0.07268
719.0,0.08806,0.06054,0.09511,0.07217
720.0,0.08808,0.0607,0.09456,0.07201
721.0,0.08787,0.06035,0.0944,0.07116
722.0,0.08604,0.05973,0.09425,0.07128
723.0,0.08623,0.05965,0.09318,0.07091
724.0,0.08597,0.05861,0.09274,0.0696
725.0,0.08544,0.05799,0.09219,0.06904
726.0,0.08523,0.05761,0.09198,0.06866
727.0,0.08506,0.05733,0.09187,0.06871
728.0,0.08493,0.05711,0.09158,0.06794
729.0,0.0844,0.05664,0.09141,0.068
730.0,0.08417,0.05627,0.091,0.06754
731.0,0.08415,0.05609,0.09068,0.06743
732.0,0.08349,0.05554,0.09077,0.06696
733.0,0.08385,0.05556,0.09032,0.06631
734.0,0.08439,0.05594,0.09077,0.06735
735.0,0.08418,0.05614,0.0904,0.06697
736.0,0.08355,0.05542,0.09025,0.06632
737.0,0.08377,0.0554,0.0904,0.06641
738.0,0.08337,0.05495,0.08971,0.06592
739.0,0.08316,0.05476,0.08937,0.06573
740.0,0.08297,0.05437,0.08918,0.06529
741.0,0.08261,0.05399,0.08942,0.06541
742.0,0.08288,0.05408,0.08887,0.06483
743.0,0.08224,0.05334,0.08841,0.06486
744.0,0.08234,0.05368,0.08845,0.06443
745.0,0.0819,0.05317,0.08808,0.06397
746.0,0.08172,0.05305,0.08813,0.06404
747.0,0.08155,0.05256,0.08754,0.06354
748.0,0.08139,0.05244,0.08753,0.06374
749.0,0.08144,0.05236,0.08724,0.06305
750.0,0.08071,0.05188,0.08716,0.06321
751.0,0.08104,0.05207,0.08679,0.06273
752.0,0.08067,0.05159,0.08643,0.0625
753.0,0.08061,0.05145,0.0863,0.06213
754.0,0.0806,0.05121,0.08624,0.06206
755.0,0.07988,0.05106,0.0859,0.06189
756.0,0.08032,0.05098,0.08587,0.06138
757.0,0.0799,0.05051,0.08566,0.06142
758.0,0.07984,0.05061,0.0858,0.06123
759.0,0.07962,0.05026,0.0851,0.06088
760.0,0.07946,0.05011,0.085,0.06063
761.0,0.07942,0.04981,0.08483,0.06013
762.0,0.07921,0.04962,0.08453,0.06005
763.0,0.07897,0.04944,0.08445,0.05992
764.0,0.07873,0.04918,0.08412,0.05973
765.0,0.07893,0.04915,0.08428,0.05981
766.0,0.07848,0.04896,0.08365,0.05914
767.0,0.07859,0.04898,0.08344,0.05936
